work_group,expected_source,status,in_primary,in_secondary,in_combined,expected_documents,combined_documents,expected_doc_ids,combined_doc_ids
Sebastian__DarNuVeziCaAuInfloritSalcamii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_DarNuVeziCaAuInfloritSalcamii.txt,Sebastian_DarNuVeziCaAuInfloritSalcamii.txt
Sebastian__ElisabetaDonciu,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_ElisabetaDonciu.txt,Sebastian_ElisabetaDonciu.txt
Sebastian__ElisabetaIngrasata,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_ElisabetaIngrasata.txt,Sebastian_ElisabetaIngrasata.txt
Sebastian__Emilia,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Emilia.txt,Sebastian_Emilia.txt
Sebastian__Evadarea,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Evadarea.txt,Sebastian_Evadarea.txt
Sebastian__EvenimenteInOras,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_EvenimenteInOras.txt,Sebastian_EvenimenteInOras.txt
Sebastian__IntaiulSange,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_IntaiulSange.txt,Sebastian_IntaiulSange.txt
Sebastian__IntrOZiDeIulie,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_IntrOZiDeIulie.txt,Sebastian_IntrOZiDeIulie.txt
Sebastian__IntreVii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_IntreVii.txt,Sebastian_IntreVii.txt
Sebastian__Maria,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Maria.txt,Sebastian_Maria.txt
Sebastian__NoptileCeleDintaiSiCeleDinUrma,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_NoptileCeleDintaiSiCeleDinUrma.txt,Sebastian_NoptileCeleDintaiSiCeleDinUrma.txt
Sebastian__OIntoarcereSiOPlecare,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_OIntoarcereSiOPlecare.txt,Sebastian_OIntoarcereSiOPlecare.txt
Sebastian__PaulSiLucretia,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_PaulSiLucretia.txt,Sebastian_PaulSiLucretia.txt
Sebastian__PaulSiVirginia,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_PaulSiVirginia.txt,Sebastian_PaulSiVirginia.txt
Sebastian__ReceptieLaPrefectoreasa,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_ReceptieLaPrefectoreasa.txt,Sebastian_ReceptieLaPrefectoreasa.txt
Sebastian__Rene╠üeMartheOdette,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Rene╠üeMartheOdette.txt,Sebastian_Rene╠üeMartheOdette.txt
Sebastian__RochiaNeagra,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_RochiaNeagra.txt,Sebastian_RochiaNeagra.txt
Sebastian__Singura,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Singura.txt,Sebastian_Singura.txt
Sebastian__SoeurDenise,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_SoeurDenise.txt,Sebastian_SoeurDenise.txt
Sebastian__StradaCerbului,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_StradaCerbului.txt,Sebastian_StradaCerbului.txt
Sebastian__SuitaPentruPianSiMicaOrchestra,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_SuitaPentruPianSiMicaOrchestra.txt,Sebastian_SuitaPentruPianSiMicaOrchestra.txt
Sebastian__ZileDeIarna,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_ZileDeIarna.txt,Sebastian_ZileDeIarna.txt
Slavici__BabaDana,ROST,ok,True,True,True,1,1,Slavici_BabaDana.txt,Slavici_BabaDana.txt
Slavici__BaietSarac,ROST,ok,True,True,True,1,1,Slavici_BaietSarac.txt,Slavici_BaietSarac.txt
Slavici__BarbariaModerna,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_BarbariaModerna.txt,Slavici_BarbariaModerna.txt
Slavici__Bobocel,ROST,ok,True,True,True,1,1,Slavici_Bobocel.txt,Slavici_Bobocel.txt
Slavici__BoierulSiPacala,ROST,ok,True,True,True,1,1,Slavici_BoierulSiPacala.txt,Slavici_BoierulSiPacala.txt
Slavici__BuduleaTaichii,ROST,ok,True,True,True,1,1,Slavici_BuduleaTaichii.txt,Slavici_BuduleaTaichii.txt
Slavici__CeasRau,ROST,ok,True,True,True,1,1,Slavici_CeasRau.txt,Slavici_CeasRau.txt
Slavici__CinePleaca,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_CinePleaca.txt,Slavici_CinePleaca.txt
Slavici__Comoara,ROST,ok,True,True,True,1,1,Slavici_Comoara.txt,Slavici_Comoara.txt
Slavici__CrucileRosii,ROST,mismatch,True,True,True,1,1,Slavici_CrucileRosii.txt,Slavici_CrucileRosii.txt
Slavici__Dascalasul,ROST,ok,True,True,True,1,1,Slavici_Dascalasul.txt,Slavici_Dascalasul.txt
Slavici__DinAltaLume,ROST,ok,True,True,True,1,1,Slavici_DinAltaLume.txt,Slavici_DinAltaLume.txt
Slavici__DinTiganie,ROST,ok,True,True,True,1,1,Slavici_DinTiganie.txt,Slavici_DinTiganie.txt
Slavici__DoiFetiCuSteaInFrunte,ROST,ok,True,True,True,1,1,Slavici_DoiFetiCuSteaInFrunte.txt,Slavici_DoiFetiCuSteaInFrunte.txt
Slavici__DoiFratiBuni,ROST,mismatch,True,True,True,1,1,Slavici_DoiFratiBuni.txt,Slavici_DoiFratiBuni.txt
Slavici__FiulCuiva,ROST,ok,True,True,True,1,1,Slavici_FiulCuiva.txt,Slavici_FiulCuiva.txt
Slavici__FloritaDinCodru,ROST,mismatch,True,True,True,1,1,Slavici_FloritaDinCodru.txt,Slavici_FloritaDinCodru.txt
Slavici__GoguSiGogusor,ROST,ok,True,True,True,1,1,Slavici_GoguSiGogusor.txt,Slavici_GoguSiGogusor.txt
Slavici__GuraSatului,ROST,ok,True,True,True,1,1,Slavici_GuraSatului.txt,Slavici_GuraSatului.txt
Slavici__HanulCiorilor,ROST,ok,True,True,True,1,1,Slavici_HanulCiorilor.txt,Slavici_HanulCiorilor.txt
Slavici__IleanaCeaSireata,ROST,ok,True,True,True,1,1,Slavici_IleanaCeaSireata.txt,Slavici_IleanaCeaSireata.txt
Slavici__IlieDurac,ROST,ok,True,True,True,1,1,Slavici_IlieDurac.txt,Slavici_IlieDurac.txt
Slavici__Impacare,ROST,ok,True,True,True,1,1,Slavici_Impacare.txt,Slavici_Impacare.txt
Slavici__InchisorileMeleiarLaVacaresti,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMeleiarLaVacaresti.txt,Slavici_InchisorileMeleiarLaVacaresti.txt
Slavici__InchisorileMeleinainteSiDupaVenireaInRegat,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMeleinainteSiDupaVenireaInRegat.txt,Slavici_InchisorileMeleinainteSiDupaVenireaInRegat.txt
Slavici__InchisorileMelelaDomnesti,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMelelaDomnesti.txt,Slavici_InchisorileMelelaDomnesti.txt
Slavici__InchisorileMelelaHotelModern,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMelelaHotelModern.txt,Slavici_InchisorileMelelaHotelModern.txt
Slavici__InchisorileMelelaLuvru,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMelelaLuvru.txt,Slavici_InchisorileMelelaLuvru.txt
Slavici__InchisorileMelelaVacaresti,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMelelaVacaresti.txt,Slavici_InchisorileMelelaVacaresti.txt
Slavici__InchisorileMelelaVat,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMelelaVat.txt,Slavici_InchisorileMelelaVat.txt
Slavici__InchisorileMeleomIntreOameni,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMeleomIntreOameni.txt,Slavici_InchisorileMeleomIntreOameni.txt
Slavici__InchisorileMeleprocesulZiaristilor,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_InchisorileMeleprocesulZiaristilor.txt,Slavici_InchisorileMeleprocesulZiaristilor.txt
Slavici__JidaniiMilitanti,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_JidaniiMilitanti.txt,Slavici_JidaniiMilitanti.txt
Slavici__LaCruceaDinSat,ROST,ok,True,True,True,1,1,Slavici_LaCruceaDinSat.txt,Slavici_LaCruceaDinSat.txt
Slavici__LaRascruci,ROST,ok,True,True,True,1,1,Slavici_LaRascruci.txt,Slavici_LaRascruci.txt
Slavici__LeuParaleu,ROST,ok,True,True,True,1,1,Slavici_LeuParaleu.txt,Slavici_LeuParaleu.txt
Slavici__LimirImparat,ROST,ok,True,True,True,1,1,Slavici_LimirImparat.txt,Slavici_LimirImparat.txt
Slavici__MaraaltaLume,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaraaltaLume.txt,Slavici_MaraaltaLume.txt
Slavici__MaraaniDeTinerete,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaraaniDeTinerete.txt,Slavici_MaraaniDeTinerete.txt
Slavici__MarabirtulDeLaSararie,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MarabirtulDeLaSararie.txt,Slavici_MarabirtulDeLaSararie.txt
Slavici__MarablestemulCasei,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MarablestemulCasei.txt,Slavici_MarablestemulCasei.txt
Slavici__MaracineCePoate,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaracineCePoate.txt,Slavici_MaracineCePoate.txt
Slavici__Maradatoria,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Maradatoria.txt,Slavici_Maradatoria.txt
Slavici__MaradatoriiVechi,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaradatoriiVechi.txt,Slavici_MaradatoriiVechi.txt
Slavici__MaradouaPorunci,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaradouaPorunci.txt,Slavici_MaradouaPorunci.txt
Slavici__MarafurtunaCeaMare,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MarafurtunaCeaMare.txt,Slavici_MarafurtunaCeaMare.txt
Slavici__MaragreulVietii,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaragreulVietii.txt,Slavici_MaragreulVietii.txt
Slavici__MarainimaSaraca,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MarainimaSaraca.txt,Slavici_MarainimaSaraca.txt
Slavici__Maraispita,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Maraispita.txt,Slavici_Maraispita.txt
Slavici__MaraispravileLuiTrica,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaraispravileLuiTrica.txt,Slavici_MaraispravileLuiTrica.txt
Slavici__MaramaicaAegidia,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaramaicaAegidia.txt,Slavici_MaramaicaAegidia.txt
Slavici__MaranoroculCasei,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MaranoroculCasei.txt,Slavici_MaranoroculCasei.txt
Slavici__MarapaceSiLiniste,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MarapaceSiLiniste.txt,Slavici_MarapaceSiLiniste.txt
Slavici__Maraprimavara,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Maraprimavara.txt,Slavici_Maraprimavara.txt
Slavici__MararostulLuiBandi,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MararostulLuiBandi.txt,Slavici_MararostulLuiBandi.txt
Slavici__MarasaracutiiMamei,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_MarasaracutiiMamei.txt,Slavici_MarasaracutiiMamei.txt
Slavici__Maraverboncul,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Maraverboncul.txt,Slavici_Maraverboncul.txt
Slavici__Marazbuciumare,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Marazbuciumare.txt,Slavici_Marazbuciumare.txt
Slavici__Miserii╠å,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Miserii╠å.txt,Slavici_Miserii╠å.txt
Slavici__Mitocanul,ROST,ok,True,True,True,1,1,Slavici_Mitocanul.txt,Slavici_Mitocanul.txt
Slavici__MoaraCuNoroc,ROST,ok,True,True,True,1,1,Slavici_MoaraCuNoroc.txt,Slavici_MoaraCuNoroc.txt
Slavici__NegreaBatranul,ROST,ok,True,True,True,1,1,Slavici_NegreaBatranul.txt,Slavici_NegreaBatranul.txt
Slavici__Norocul,ROST,ok,True,True,True,1,1,Slavici_Norocul.txt,Slavici_Norocul.txt
Slavici__OAventuraGalanta,ROST,ok,True,True,True,1,1,Slavici_OAventuraGalanta.txt,Slavici_OAventuraGalanta.txt
Slavici__OIncurcatura,ROST,ok,True,True,True,1,1,Slavici_OIncurcatura.txt,Slavici_OIncurcatura.txt
Slavici__OMostenireGrea,ROST,ok,True,True,True,1,1,Slavici_OMostenireGrea.txt,Slavici_OMostenireGrea.txt
Slavici__ORazbunare,ROST,ok,True,True,True,1,1,Slavici_ORazbunare.txt,Slavici_ORazbunare.txt
Slavici__OViataPierduta,ROST,ok,True,True,True,1,1,Slavici_OViataPierduta.txt,Slavici_OViataPierduta.txt
Slavici__OmDeCaracter,ROST,ok,True,True,True,1,1,Slavici_OmDeCaracter.txt,Slavici_OmDeCaracter.txt
Slavici__PacalaInSatulLui,ROST,ok,True,True,True,1,1,Slavici_PacalaInSatulLui.txt,Slavici_PacalaInSatulLui.txt
Slavici__Padureanca,ROST,ok,True,True,True,1,1,Slavici_Padureanca.txt,Slavici_Padureanca.txt
Slavici__PascalSaracul,ROST,ok,True,False,True,1,1,Slavici_PascalSaracul.txt,Slavici_PascalSaracul.txt
Slavici__PetreaProstul,ROST,ok,True,True,True,1,1,Slavici_PetreaProstul.txt,Slavici_PetreaProstul.txt
Slavici__PopaTanda,ROST,ok,True,True,True,1,1,Slavici_PopaTanda.txt,Slavici_PopaTanda.txt
Slavici__PropagandaSemitica,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_PropagandaSemitica.txt,Slavici_PropagandaSemitica.txt
Slavici__Renastere,ROST,ok,True,True,True,1,1,Slavici_Renastere.txt,Slavici_Renastere.txt
Slavici__RobiaModerna,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_RobiaModerna.txt,Slavici_RobiaModerna.txt
Slavici__RodulTainic,ROST,ok,True,True,True,1,1,Slavici_RodulTainic.txt,Slavici_RodulTainic.txt
Slavici__SanVasii,ROST,ok,True,True,True,1,1,Slavici_SanVasii.txt,Slavici_SanVasii.txt
Slavici__SaracutaDeEa,ROST,ok,True,True,True,1,1,Slavici_SaracutaDeEa.txt,Slavici_SaracutaDeEa.txt
Slavici__Scormon,ROST,ok,True,True,True,1,1,Slavici_Scormon.txt,Slavici_Scormon.txt
Slavici__Semitismul1902,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Semitismul1902.txt,Slavici_Semitismul1902.txt
Slavici__Semitismul1908,ro-stories-AP-clean,ok,False,True,True,1,1,Slavici_Semitismul1908.txt,Slavici_Semitismul1908.txt
Slavici__Sepi,ROST,ok,True,True,True,1,1,Slavici_Sepi.txt,Slavici_Sepi.txt
Slavici__SpaimaZmeilor,ROST,ok,True,True,True,1,1,Slavici_SpaimaZmeilor.txt,Slavici_SpaimaZmeilor.txt
Slavici__StanBolovan,ROST,ok,True,True,True,1,1,Slavici_StanBolovan.txt,Slavici_StanBolovan.txt
Slavici__TovarasieNepotrivita,ROST,ok,True,True,True,1,1,Slavici_TovarasieNepotrivita.txt,Slavici_TovarasieNepotrivita.txt
Slavici__UnOmDeNcredere,ROST,ok,True,True,True,1,1,Slavici_UnOmDeNcredere.txt,Slavici_UnOmDeNcredere.txt
Slavici__Vecinii,ROST,ok,True,True,True,1,1,Slavici_Vecinii.txt,Slavici_Vecinii.txt
Slavici__ZanaZorilor,ROST,mismatch,True,True,True,1,1,Slavici_ZanaZorilor.txt,Slavici_ZanaZorilor.txt
Slavici__ΓÇïDoiFratiBuni,ro-stories-AP-clean,mismatch,False,False,True,0,1,,Slavici_ΓÇïDoiFratiBuni.txt
Toparceanu__Amintire,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_Amintire.txt,Toparceanu_Amintire.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaClipeDeGroaza,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaClipeDeGroaza.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaClipeDeGroaza.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaFocurile,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaFocurile.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaFocurile.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaInApa,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaInApa.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaInApa.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaInAsteptare,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaInAsteptare.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaInAsteptare.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaInFoc,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaInFoc.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaInFoc.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaIncheiere,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaIncheiere.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaIncheiere.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaLaPontoane,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaLaPontoane.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaLaPontoane.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaPeMalulApei,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaPeMalulApei.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaPeMalulApei.txt
Toparceanu__AmintiriDinLupteleDeLaTurtucaiaUnAsalt,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaUnAsalt.txt,Toparceanu_AmintiriDinLupteleDeLaTurtucaiaUnAsalt.txt
Toparceanu__CHogasNoteDinCalatorie,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_CHogasNoteDinCalatorie.txt,Toparceanu_CHogasNoteDinCalatorie.txt
Toparceanu__CHogasPeDrumuriDeMunte,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_CHogasPeDrumuriDeMunte.txt,Toparceanu_CHogasPeDrumuriDeMunte.txt
Toparceanu__CivilizatieLocala,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_CivilizatieLocala.txt,Toparceanu_CivilizatieLocala.txt
Toparceanu__DeschidereaStagiuniiSaptamanaCaragiale,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DeschidereaStagiuniiSaptamanaCaragiale.txt,Toparceanu_DeschidereaStagiuniiSaptamanaCaragiale.txt
Toparceanu__DespreDuel,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DespreDuel.txt,Toparceanu_DespreDuel.txt
Toparceanu__DomniaLuiCiubarVodaCandFaceNuntaCiubarVodaCuDomnitaCatrinaFataLuiVladVodaDraculCelBatranDomnulTariiMuntenesti,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaCandFaceNuntaCiubarVodaCuDomnitaCatrinaFataLuiVladVodaDraculCelBatranDomnulTariiMuntenesti.txt,Toparceanu_DomniaLuiCiubarVodaCandFaceNuntaCiubarVodaCuDomnitaCatrinaFataLuiVladVodaDraculCelBatranDomnulTariiMuntenesti.txt
Toparceanu__DomniaLuiCiubarVodaCandSAuRazboitCiubarVodaCuLesiiValeatul6958,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaCandSAuRazboitCiubarVodaCuLesiiValeatul6958.txt,Toparceanu_DomniaLuiCiubarVodaCandSAuRazboitCiubarVodaCuLesiiValeatul6958.txt
Toparceanu__DomniaLuiCiubarVodaDeAmestecaturileCareAuFostInTaraMoldoveiDupaMoarteaLuiAlexandruVodaCelBatran,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaDeAmestecaturileCareAuFostInTaraMoldoveiDupaMoarteaLuiAlexandruVodaCelBatran.txt,Toparceanu_DomniaLuiCiubarVodaDeAmestecaturileCareAuFostInTaraMoldoveiDupaMoarteaLuiAlexandruVodaCelBatran.txt
Toparceanu__DomniaLuiCiubarVodaDeDomniaLuiCiubarVodaCumAuFostDeAuAgiunsDeAuFostDomn,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaDeDomniaLuiCiubarVodaCumAuFostDeAuAgiunsDeAuFostDomn.txt,Toparceanu_DomniaLuiCiubarVodaDeDomniaLuiCiubarVodaCumAuFostDeAuAgiunsDeAuFostDomn.txt
Toparceanu__DomniaLuiCiubarVodaDeInceputulDomnieiSiSfirsitulUnorBoieriCariiAuUneltitImpotrivaLuiCiubarVoda,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaDeInceputulDomnieiSiSfirsitulUnorBoieriCariiAuUneltitImpotrivaLuiCiubarVoda.txt,Toparceanu_DomniaLuiCiubarVodaDeInceputulDomnieiSiSfirsitulUnorBoieriCariiAuUneltitImpotrivaLuiCiubarVoda.txt
Toparceanu__DomniaLuiCiubarVodaDeOSteaMareCuCoadaCeSAuIvitPeCeriuInVremeaLuiCiubarVoda,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaDeOSteaMareCuCoadaCeSAuIvitPeCeriuInVremeaLuiCiubarVoda.txt,Toparceanu_DomniaLuiCiubarVodaDeOSteaMareCuCoadaCeSAuIvitPeCeriuInVremeaLuiCiubarVoda.txt
Toparceanu__DomniaLuiCiubarVodaDeSfarsitulDomnieiSiMoarteaLuiCiubarVoda,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaDeSfarsitulDomnieiSiMoarteaLuiCiubarVoda.txt,Toparceanu_DomniaLuiCiubarVodaDeSfarsitulDomnieiSiMoarteaLuiCiubarVoda.txt
Toparceanu__DomniaLuiCiubarVodaDeUnGramaticMinciunosLaCurteaLuiCiubarVoda,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaDeUnGramaticMinciunosLaCurteaLuiCiubarVoda.txt,Toparceanu_DomniaLuiCiubarVodaDeUnGramaticMinciunosLaCurteaLuiCiubarVoda.txt
Toparceanu__DomniaLuiCiubarVodaNakazanieAdecaInvataturaSauCertareaCelorMari,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaNakazanieAdecaInvataturaSauCertareaCelorMari.txt,Toparceanu_DomniaLuiCiubarVodaNakazanieAdecaInvataturaSauCertareaCelorMari.txt
Toparceanu__DomniaLuiCiubarVodaPredoslovie,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_DomniaLuiCiubarVodaPredoslovie.txt,Toparceanu_DomniaLuiCiubarVodaPredoslovie.txt
Toparceanu__EminescuSiEpigoniiLui,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_EminescuSiEpigoniiLui.txt,Toparceanu_EminescuSiEpigoniiLui.txt
Toparceanu__EvolutiaUnuiIdeal,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_EvolutiaUnuiIdeal.txt,Toparceanu_EvolutiaUnuiIdeal.txt
Toparceanu__FoculDeLaMoreni,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_FoculDeLaMoreni.txt,Toparceanu_FoculDeLaMoreni.txt
Toparceanu__HortensiaPapadatBengescuSfinxul,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_HortensiaPapadatBengescuSfinxul.txt,Toparceanu_HortensiaPapadatBengescuSfinxul.txt
Toparceanu__IntrODimineataDePrimavara,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_IntrODimineataDePrimavara.txt,Toparceanu_IntrODimineataDePrimavara.txt
Toparceanu__IoanSlavici,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_IoanSlavici.txt,Toparceanu_IoanSlavici.txt
Toparceanu__LRebreanuGolanii,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_LRebreanuGolanii.txt,Toparceanu_LRebreanuGolanii.txt
Toparceanu__LiteraturaDeCraciun,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_LiteraturaDeCraciun.txt,Toparceanu_LiteraturaDeCraciun.txt
Toparceanu__MensSanaInCorporeSano,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_MensSanaInCorporeSano.txt,Toparceanu_MensSanaInCorporeSano.txt
Toparceanu__MihailSadoveanuCocostarculAlbastru,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_MihailSadoveanuCocostarculAlbastru.txt,Toparceanu_MihailSadoveanuCocostarculAlbastru.txt
Toparceanu__MinunileSfSisoeinRai,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_MinunileSfSisoeinRai.txt,Toparceanu_MinunileSfSisoeinRai.txt
Toparceanu__MinunileSfSisoelaUnTintar,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_MinunileSfSisoelaUnTintar.txt,Toparceanu_MinunileSfSisoelaUnTintar.txt
Toparceanu__MinunileSfSisoesisoeIncepeSaFacaMinuni,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_MinunileSfSisoesisoeIncepeSaFacaMinuni.txt,Toparceanu_MinunileSfSisoesisoeIncepeSaFacaMinuni.txt
Toparceanu__MinunileSfSisoesisoeSePogoaraPePamant,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_MinunileSfSisoesisoeSePogoaraPePamant.txt,Toparceanu_MinunileSfSisoesisoeSePogoaraPePamant.txt
Toparceanu__OAventura,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_OAventura.txt,Toparceanu_OAventura.txt
Toparceanu__PanaitIstrati,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_PanaitIstrati.txt,Toparceanu_PanaitIstrati.txt
Toparceanu__PeUnVolumDeEminescu,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_PeUnVolumDeEminescu.txt,Toparceanu_PeUnVolumDeEminescu.txt
Toparceanu__PirinPlanina,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_PirinPlanina.txt,Toparceanu_PirinPlanina.txt
Toparceanu__ProblemaRasuluiSiHumorulRomanesc,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_ProblemaRasuluiSiHumorulRomanesc.txt,Toparceanu_ProblemaRasuluiSiHumorulRomanesc.txt
Toparceanu__StOIosifPatriarhaleSiCantece,ro-stories-AP-clean,ok,False,True,True,1,1,Toparceanu_StOIosifPatriarhaleSiCantece.txt,Toparceanu_StOIosifPatriarhaleSiCantece.txt
